Timestamp,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,State
1764868536.0717187,-2,-2,-8,-3,-5,-3,4,-4,LATERAL
1764868536.0882418,-5,0,-2,-1,0,-5,-2,1,LATERAL
1764868536.0942066,3,4,-4,3,10,2,4,0,LATERAL
1764868536.1092107,-3,-7,-3,-6,-10,-1,-4,0,LATERAL
1764868536.1167154,1,1,1,2,5,2,2,3,LATERAL
1764868536.1323903,2,2,-1,-4,-5,-1,1,-4,LATERAL
1764868536.1467369,2,2,2,2,4,0,5,6,LATERAL
1764868536.154237,-2,0,-4,-1,-1,-3,-3,0,LATERAL
1764868536.1693275,3,0,0,1,1,2,-2,1,LATERAL
1764868536.1767545,2,-1,2,-5,-12,0,-4,5,LATERAL
1764868536.1924582,-1,-2,-3,-2,-2,0,-4,-5,LATERAL
1764868536.206828,-4,-1,2,-3,-5,-1,-3,-3,LATERAL
1764868536.2143128,3,3,-1,0,4,3,0,-3,LATERAL
1764868536.229244,3,-1,-4,-2,-1,-2,2,-3,LATERAL
1764868536.2367465,-3,-3,4,-3,-8,-3,-5,-1,LATERAL
1764868536.2525427,2,3,3,-5,-2,1,2,-4,LATERAL
1764868536.268365,-2,3,3,1,-1,-6,1,0,LATERAL
1764868536.2744076,1,-5,-3,-2,0,-3,-2,0,LATERAL
1764868536.2892425,-3,-5,-4,-1,0,2,0,0,LATERAL
1764868536.2967446,-1,0,0,5,4,0,0,2,LATERAL
1764868536.3124166,-5,-4,-7,-5,-3,-5,-2,-5,LATERAL
1764868536.328289,-3,-1,-2,1,-8,0,-4,1,LATERAL
1764868536.3342395,-5,-5,-4,-7,-4,-3,-2,-6,LATERAL
1764868536.3492606,-2,3,3,-2,-1,2,2,3,LATERAL
1764868536.356767,0,-7,-4,-6,-1,-5,-4,0,LATERAL
1764868536.3724403,2,0,0,0,6,2,-5,-2,LATERAL
1764868536.3882926,-3,-1,-2,-2,1,-5,-1,-1,LATERAL
1764868536.4026306,-3,4,3,7,-2,1,5,1,LATERAL
1764868536.4092643,-3,-4,0,-2,-1,0,-3,-5,LATERAL
1764868536.4166422,2,0,-1,-4,-1,-1,2,2,LATERAL
1764868536.4323556,2,-1,2,3,-1,1,1,3,LATERAL
1764868536.448292,-3,5,-1,-5,0,4,1,1,LATERAL
1764868536.45426,1,-1,-1,-1,-2,-1,-7,-1,LATERAL
1764868536.4693563,1,-3,-1,1,2,-3,-1,0,LATERAL
1764868536.4767628,3,1,-1,1,4,0,-4,-4,LATERAL
1764868536.4924345,0,-3,-4,0,-5,-3,-4,-3,LATERAL
1764868536.5081728,-3,0,-2,2,-1,-5,0,-3,LATERAL
1764868536.5224462,-3,1,2,-1,-1,0,2,-5,REST
1764868536.5293245,-5,5,-2,-5,-8,4,0,-3,REST
1764868536.5367653,-2,-3,-3,-5,-4,-2,-8,-7,REST
1764868536.5526154,-3,-2,6,2,-3,-2,1,-2,REST
1764868536.5684988,0,0,-2,-6,-6,-1,-1,0,REST
1764868536.5742028,-3,1,3,3,0,-2,-1,4,REST
1764868536.5907352,0,-6,-4,-3,-2,1,-3,-2,REST
1764868536.5967,-1,0,-3,-6,-5,3,4,-4,REST
1764868536.6126025,-2,0,0,-5,2,-3,-2,-6,REST
1764868536.6285212,0,-2,0,-5,-4,-3,-2,-1,REST
1764868536.6346512,-2,-3,-2,-4,-3,-4,-2,-1,REST
1764868536.6494439,4,-2,-1,1,-1,2,4,2,REST
1764868536.6571264,-2,1,-5,-1,-1,-1,-1,-4,REST
1764868536.6799989,-2,-3,-3,2,2,-2,-5,0,REST
1764868536.6881893,-2,1,-4,-8,-12,-6,0,-3,REST
1764868536.6942544,0,0,-2,1,2,3,-3,-2,REST
1764868536.7091973,0,-2,0,1,0,1,1,0,REST
1764868536.7167282,0,-3,-3,-3,-4,-4,0,-3,REST
1764868536.732578,3,-2,-1,-1,0,-2,1,-1,REST
1764868536.7483258,1,4,-2,1,4,5,1,3,REST
1764868536.7543416,-3,-1,-7,3,2,-2,-5,-5,REST
1764868536.7694228,0,-1,-6,3,2,-2,1,1,REST
1764868536.7767615,-3,1,6,1,1,2,1,3,REST
1764868536.7998912,-5,-6,-4,0,-2,-3,-3,-3,REST
1764868536.8082566,-1,-1,-5,-2,5,3,-6,-4,REST
1764868536.8142703,-3,-2,-1,1,-5,-4,-3,-4,REST
1764868536.8293855,1,-1,-1,-2,-3,-3,-1,0,REST
1764868536.8367934,2,-5,-4,-3,-2,-3,-6,-7,REST
1764868536.85237,6,-1,9,6,5,4,2,2,REST
1764868536.875299,-4,-2,-3,0,0,-1,-4,-2,REST
1764868536.8823342,-1,0,-1,-3,-5,-1,3,-2,REST
1764868536.8892019,-5,-2,-5,-6,-9,-6,-5,-3,REST
1764868536.9048798,-1,-1,4,-1,1,1,5,3,REST
1764868536.912731,-5,-3,-1,3,8,-1,3,3,REST
1764868536.919351,-1,-1,-1,-1,0,-5,-3,-8,REST
1764868536.9281862,2,4,1,0,1,-2,5,0,REST
1764868536.934388,-4,-3,-8,-1,-6,-2,-6,0,REST
1764868536.9492078,2,0,2,-1,1,-1,2,0,REST
1764868536.9567685,-1,-1,-1,1,4,-6,-3,2,REST
1764868536.9723535,-2,1,-1,-2,3,5,1,-1,REST
1764868536.9882598,-1,-1,-3,-4,-7,1,-1,-7,REST
1764868536.9942353,-3,1,3,-3,-2,6,4,1,REST
1764868537.0092018,-1,-3,-2,-4,-5,-6,-4,1,REST
1764868537.0167432,2,6,-4,-1,1,-1,-2,-1,REST
1764868537.0318758,-2,0,0,1,-1,-1,-1,-1,REST
1764868537.039195,-3,-5,-2,-4,-1,-6,-2,-4,REST
1764868537.0550575,2,3,-1,0,2,2,0,3,REST
1764868537.0692751,-2,-6,2,-5,-4,-4,-1,-2,REST
1764868537.0768058,10,1,4,5,0,4,2,0,REST
1764868537.091801,-3,-3,3,-3,-8,-1,0,-1,REST
1764868537.0992572,6,-1,3,1,4,2,3,-2,REST
1764868537.1149292,1,0,2,3,-2,-4,-2,-2,REST
1764868537.1292312,0,4,5,8,7,3,2,-1,REST
1764868537.1369317,-7,-4,-6,-1,0,-3,-3,-6,REST
1764868537.151929,2,2,2,3,1,1,-3,2,REST
1764868537.1593683,-2,-2,-2,0,-2,-3,2,-1,REST
1764868537.1750324,-2,-1,-3,-5,0,-1,-5,-5,REST
1764868537.1893156,-5,-2,-7,-5,-12,-6,0,-3,REST
1764868537.1968195,3,0,2,2,1,1,-3,-1,REST
1764868537.2116404,-3,-4,-4,-4,-4,-4,-4,9,REST
1764868537.2192073,-5,1,-3,-6,-8,-1,0,-2,REST
1764868537.2364357,5,-1,1,-3,-3,0,0,0,REST
1764868537.2495842,3,0,1,8,11,3,2,3,REST
1764868537.2566595,-1,-1,1,-1,4,-2,-1,-2,REST
1764868537.27188,-5,1,-5,4,-3,0,-3,-3,REST
1764868537.2793531,4,-3,4,5,3,5,1,2,REST
1764868537.2950678,-2,-4,0,-5,-7,0,1,-6,REST
1764868537.3092372,1,0,2,-4,-3,-3,-2,2,REST
1764868537.3168626,-1,-3,-3,-2,-2,-1,3,-3,REST
1764868537.3318017,-2,4,1,3,1,5,2,3,REST
1764868537.3393178,-5,0,-4,0,1,-5,-6,-2,REST
1764868537.3549714,1,0,-1,-3,0,-1,0,-2,REST
1764868537.3692975,-1,1,-7,-3,2,2,-4,-2,REST
1764868537.3768187,5,1,2,3,-6,0,1,1,REST
1764868537.3917727,-2,-4,-4,-9,-12,-6,3,-3,REST
1764868537.3992133,-1,-2,-1,0,4,-5,3,2,REST
1764868537.4149966,-1,0,1,2,-5,-6,2,0,REST
1764868537.429476,-3,-1,2,-3,3,1,2,0,REST
1764868537.4368458,-2,-7,-6,-9,-14,-4,-3,-6,REST
1764868537.4517322,1,-2,1,-3,2,0,-2,0,REST
1764868537.4592488,-2,0,-1,-1,1,0,-1,-1,REST
1764868537.4748685,-1,-4,-3,-4,0,-7,-1,-6,REST
1764868537.48938,-3,-5,-3,-1,-3,4,0,-4,REST
1764868537.4968731,-2,-1,-3,-4,-5,-3,1,-4,REST
1764868537.5117886,-1,-1,-2,0,0,1,-4,-4,REST
1764868537.519329,-1,-2,1,-7,-4,-5,-1,2,REST
1764868537.5350187,1,4,2,1,-2,-1,-1,2,REST
1764868537.5492368,-2,-4,-4,-4,-6,-1,-5,1,REST
1764868537.5567153,-1,-1,2,2,-2,0,-1,0,REST
1764868537.5717444,-1,-1,-3,-4,-5,-2,0,-4,REST
1764868537.5792942,1,4,3,2,12,1,6,-1,REST
1764868537.5950303,0,-5,0,0,3,-2,-1,-2,REST
1764868537.6093774,-1,-3,-1,-3,-5,-1,-4,3,REST
1764868537.6167397,0,-2,-3,-8,-13,0,-7,-1,REST
1764868537.6318789,-3,-1,3,5,9,-3,2,0,REST
1764868537.6392703,1,-5,2,1,-1,-4,1,0,REST
1764868537.6550117,1,5,-2,-3,-3,-2,3,-3,REST
1764868537.6694026,-2,-1,1,-4,-1,-2,-3,-7,REST
1764868537.6768973,1,0,1,0,5,3,-2,0,REST
1764868537.691781,-3,-4,-6,-6,-13,0,-4,-6,REST
1764868537.6991985,-2,0,-2,1,1,-1,-4,-2,REST
1764868537.7150407,2,-3,-3,-1,0,-4,1,-6,REST
1764868537.729325,4,2,2,0,-2,-2,0,4,REST
1764868537.7368846,-4,-8,-2,-1,-3,-7,-3,1,REST
1764868537.75341,1,-3,3,3,-2,2,1,5,REST
1764868537.7592735,4,3,-3,1,-3,-1,-5,-2,REST
1764868537.774976,-1,-3,-4,-1,-3,-7,-6,-2,REST
1764868537.7894065,-2,-2,-2,-4,-2,-1,-5,-3,REST
1764868537.7968388,2,-5,1,-3,2,-5,-3,-1,REST
1764868537.8118756,-6,-1,4,4,0,1,-1,3,REST
1764868537.8193157,-6,0,-3,-6,-3,-1,-5,2,REST
1764868537.8350756,2,0,0,-3,3,3,-5,1,REST
1764868537.849227,-4,-3,-5,-2,4,-3,-3,-3,REST
1764868537.8567526,-1,1,1,7,11,2,-1,-1,REST
1764868537.8718026,-3,-4,-1,1,3,0,-5,-1,REST
1764868537.8792734,0,0,1,-2,-3,4,5,0,REST
1764868537.8949459,0,-1,2,-1,-3,-2,-2,-1,REST
1764868537.9093978,2,-2,-1,3,0,4,4,6,REST
1764868537.9168353,-1,-5,-5,0,-5,-6,-5,1,REST
1764868537.9319499,0,2,7,0,-3,-1,-2,3,REST
1764868537.9393582,-3,0,0,-3,-5,-5,0,-4,REST
1764868537.954383,-1,0,0,-6,0,-3,0,-3,REST
1764868537.962471,3,1,0,2,0,0,-1,-3,REST
1764868537.9694219,1,0,-3,-4,-9,-7,-3,-7,REST
1764868537.976773,-2,5,2,3,2,1,0,-2,REST
1764868537.9917629,0,1,1,3,2,0,-1,-2,REST
1764868537.9992805,1,-2,-1,-2,-1,-3,-2,-1,REST
1764868538.014305,-1,-3,-1,-1,0,-1,5,2,REST
1764868538.0224798,-3,-2,-1,-1,2,-1,-4,-1,REST
1764868538.03751,2,4,-2,-2,-3,-3,2,0,REST
1764868538.0517955,0,-5,1,0,0,-3,1,-6,REST
1764868538.0592172,1,1,5,0,3,1,3,-3,REST
1764868538.074291,-4,-4,-6,-4,-8,3,-6,-1,REST
1764868538.0824559,0,-1,3,-1,3,3,5,0,REST
1764868538.0974317,3,0,-2,1,-6,2,-1,-2,REST
1764868538.111803,-2,2,-2,0,2,-2,0,-1,REST
1764868538.1192734,-3,-3,-3,-2,-8,-5,-2,1,REST
1764868538.1342535,1,3,1,2,0,-3,-1,4,REST
1764868538.141728,-3,1,-6,-2,-6,-1,-4,3,REST
1764868538.1574612,2,-3,0,-2,3,-3,-4,1,REST
1764868538.1717112,-4,-3,-4,-7,-6,-2,-3,-5,REST
1764868538.1792872,-1,2,-5,-13,-6,-1,0,2,REST
1764868538.1943088,0,-1,-4,0,3,-4,-1,-1,REST
1764868538.2018094,-2,-5,0,-3,-8,0,-2,-3,REST
1764868538.2174664,0,1,2,3,-1,4,2,4,REST
1764868538.2318203,3,3,2,-2,-1,3,-2,-1,REST
1764868538.2393067,2,2,2,1,5,0,0,-4,REST
1764868538.2542205,-3,-1,-5,-1,4,1,3,-6,REST
1764868538.2616901,6,2,1,1,0,5,3,2,REST
1764868538.277395,-1,-4,-4,-3,-6,-3,-5,-7,REST
1764868538.2918031,-3,-2,1,4,1,-1,0,3,REST
1764868538.2993186,1,-7,0,1,2,-2,0,-3,REST
1764868538.3142943,-2,0,2,0,-1,-1,0,2,REST
1764868538.321791,-5,-1,-2,0,-3,-3,-2,-3,REST
1764868538.3372114,1,2,0,-6,-3,-1,0,6,REST
1764868538.3449676,-2,0,-1,-3,2,-1,1,-2,REST
1764868538.3517668,-3,1,-6,-1,0,-5,1,0,REST
1764868538.3593178,1,2,3,1,-5,1,3,0,REST
1764868538.3742661,-4,-2,2,-2,-6,-2,-1,1,REST
1764868538.3817642,4,6,-2,0,-5,1,0,4,REST
1764868538.3973713,2,5,2,-4,0,0,-4,-1,REST
1764868538.4117987,1,1,2,2,3,2,3,-2,REST
1764868538.419294,-5,1,-2,-4,-4,-3,-5,-3,REST
1764868538.4342895,1,-2,-3,-5,-3,0,-1,1,REST
1764868538.4417965,2,-3,-2,-1,-3,-4,0,0,REST
1764868538.4574625,-2,-3,-3,-3,-3,-1,-1,-3,REST
1764868538.4717672,-3,-3,-4,1,0,-6,-4,-6,REST
1764868538.4792619,1,-1,-2,-8,-4,-1,-1,-3,REST
1764868538.494369,-5,-5,0,2,0,0,-1,-7,REST
1764868538.501837,-1,-3,-6,-6,-2,-3,-4,-3,REST
1764868538.5173883,2,-2,5,3,8,-1,-1,3,REST
1764868538.531797,-1,0,0,-4,-5,-2,1,4,REST
1764868538.5392914,2,0,6,0,-10,1,-3,3,REST
1764868538.5543325,-4,-1,-5,-6,-4,-3,-2,-4,REST
1764868538.5618289,1,3,0,3,-1,1,1,6,REST
1764868538.5774293,4,-1,-2,1,-4,0,-3,-6,REST
1764868538.591774,2,1,-8,-3,-4,-2,2,-1,REST
1764868538.5992932,-5,-3,1,0,3,0,0,1,REST
1764868538.6224284,-1,-2,4,7,8,3,4,2,REST
1764868538.637442,-2,-1,-1,-4,-2,3,1,-2,REST
1764868538.6517887,0,1,1,-4,-17,-4,-9,-1,REST
1764868538.6592932,4,7,0,3,4,3,4,3,REST
1764868538.6742244,-5,-3,-1,-2,-3,-1,-5,-2,REST
1764868538.6819105,-2,-2,-3,-3,-5,-5,-3,-1,REST
1764868538.6976132,2,3,-3,0,-1,-6,0,3,REST
1764868538.7117643,3,5,4,4,1,-4,5,5,REST
1764868538.7193,-3,-2,-2,3,2,-4,-2,-3,REST
1764868538.734255,-1,3,1,2,3,2,2,-3,REST
1764868538.7417731,-1,0,-1,-4,-3,-4,1,-5,REST
1764868538.7574677,1,-5,-3,-7,-8,-2,-1,-3,REST
1764868538.7719145,-4,1,-9,-3,-7,1,-4,0,REST
1764868538.7794025,3,1,0,-2,1,3,-3,1,REST
1764868538.7944307,-4,-2,2,1,2,-2,-1,4,REST
1764868538.8018079,-3,2,-1,-5,-12,-5,0,-2,REST
1764868538.8174756,-1,1,1,1,2,-1,2,-1,REST
1764868538.83174,-3,1,-1,-4,-5,5,-4,-5,REST
1764868538.839318,-3,-2,-3,1,3,0,-3,1,REST
1764868538.862349,-4,-8,-4,-4,-1,-1,-6,-7,REST
1764868538.876755,-1,-3,1,-4,-6,-5,-3,-2,REST
1764868538.8851411,0,-4,-5,0,4,-2,-2,-1,REST
1764868538.8918982,1,2,-1,1,2,-3,2,0,REST
1764868538.899371,-1,-2,-2,-4,1,-6,-3,-1,REST
1764868538.9144268,3,3,2,-2,-4,0,0,5,REST
1764868538.9219182,-2,-3,-9,-1,0,1,-2,2,REST
1764868538.9372175,-4,-6,-2,-6,-2,-2,-2,-2,REST
1764868538.94509,-3,3,5,0,3,5,-2,-3,REST
1764868538.9600644,-2,-1,-4,-3,-2,-1,-1,-4,REST
1764868538.974467,2,-1,1,-1,4,-1,2,2,REST
1764868538.9818182,0,-5,-1,-2,4,2,0,-2,REST
1764868538.9968235,0,5,-2,3,4,-2,5,-2,REST
1764868539.0049658,-3,-2,1,-4,-11,-6,-4,-5,REST
1764868539.0201304,-1,-1,1,-3,2,3,1,1,REST
1764868539.034432,-5,-6,-3,0,-2,0,0,-2,REST
1764868539.041854,-1,-1,0,0,0,-1,-3,-3,REST
1764868539.056777,-1,1,-3,-4,-11,0,-3,-2,REST
1764868539.065162,-2,4,1,1,0,2,5,-1,REST
1764868539.0801806,-4,-3,-6,-5,-9,0,-7,-7,REST
1764868539.0943718,-1,-6,-2,2,2,-4,-1,2,REST
1764868539.1018665,1,-2,-3,-4,-6,-1,0,-1,REST
1764868539.1169033,4,2,5,7,6,3,-1,5,REST
1764868539.1251495,1,-2,1,0,-3,-1,-4,0,REST
1764868539.140057,-1,-3,-2,-4,-3,0,0,0,REST
1764868539.1543174,-1,-6,4,-1,-9,-3,-1,-5,REST
1764868539.1617258,-1,-1,2,-4,2,-1,3,2,REST
1764868539.178315,-2,2,-4,-2,-1,-3,-4,4,REST
1764868539.185045,2,-1,-2,-2,-1,-2,0,-2,REST
1764868539.1999264,0,3,-1,-1,-1,1,1,-5,REST
1764868539.2142808,1,1,1,2,3,-1,-5,3,REST
1764868539.2217689,-2,0,-1,1,-3,1,-5,-2,REST
1764868539.2367964,0,-5,1,-5,-1,-3,-1,-4,REST
1764868539.2450533,0,1,3,2,14,2,4,2,REST
1764868539.259943,-1,0,-5,0,-5,-6,-6,-4,REST
1764868539.2743042,-4,0,2,-3,5,-4,3,2,REST
1764868539.2817225,-3,0,-3,-7,-14,-3,-6,0,REST
1764868539.2968051,4,1,0,1,1,4,-1,2,REST
1764868539.3050485,-3,1,-4,-3,-5,4,-4,-3,REST
1764868539.3199463,4,2,1,-2,1,0,-1,0,REST
1764868539.3342948,0,-2,-4,0,-3,2,1,-3,REST
1764868539.3419616,1,2,3,2,5,2,-1,0,REST
1764868539.3568141,-7,-3,2,-7,-3,-7,-6,0,REST
1764868539.364969,-2,2,-3,-3,4,0,1,0,REST
1764868539.3799775,-1,3,-1,1,0,2,8,-3,REST
1764868539.3942482,0,-1,0,3,-3,4,-4,-1,REST
1764868539.4018264,-4,-4,1,-1,-1,-3,3,1,REST
1764868539.417139,3,2,-2,3,1,-1,2,-5,REST
1764868539.4252243,-3,-1,1,-4,-10,-3,-1,0,REST
1764868539.4399736,-3,-2,0,1,-1,-3,-1,-2,REST
1764868539.454339,-1,-4,-5,-2,2,-4,-2,2,REST
1764868539.4618251,1,0,-2,-1,2,1,1,6,REST
1764868539.4769044,1,-5,-5,-3,1,-2,-4,-4,REST
1764868539.485056,1,1,1,2,-1,-4,-1,-5,REST
1764868539.5001013,3,1,-2,-6,-10,0,3,2,REST
1764868539.5142713,-5,8,0,0,-2,1,2,2,REST
1764868539.521859,1,2,1,1,-4,-5,-4,1,REST
1764868539.5367987,-4,2,-3,-3,2,-3,-3,1,REST
1764868539.5450525,0,5,1,1,0,3,1,1,REST
1764868539.5599685,0,-8,-3,-4,-3,-2,-4,-3,REST
1764868539.5758245,-5,-2,1,-1,2,-1,3,-2,REST
1764868539.5818903,-5,-5,-7,-6,-4,1,3,-1,REST
1764868539.596798,1,4,5,-2,-2,1,-1,2,REST
1764868539.6050606,-8,-6,-5,-5,-7,-1,-3,-7,REST
1764868539.6198673,-2,-1,1,1,-2,-1,3,0,REST
1764868539.6342893,2,-7,0,-2,-3,-1,-1,-2,REST
1764868539.6420374,3,2,6,7,-3,4,-1,3,REST
1764868539.6568103,-1,-6,-6,-5,-3,-5,-5,-3,REST
1764868539.6650412,5,2,4,0,-4,-2,3,-2,REST
1764868539.679958,1,5,1,3,4,-2,-3,2,REST
1764868539.695787,0,3,1,1,2,1,1,3,TRIPOD
1764868539.7017908,-1,0,-1,3,-3,-3,-4,2,TRIPOD
1764868539.7168715,-2,-3,2,-6,-6,-1,-1,-2,TRIPOD
1764868539.7325025,1,-2,-1,-4,1,-8,1,-1,TRIPOD
1764868539.7399757,2,-4,-3,-4,-9,-1,-2,-2,TRIPOD
1764868539.7543035,-1,2,-3,-4,1,-1,-5,-3,TRIPOD
1764868539.761867,0,-3,1,-5,-7,-2,0,-3,TRIPOD
1764868539.7767591,-2,-5,-2,-1,-4,-3,-1,-3,TRIPOD
1764868539.78502,-3,2,-10,-3,0,0,-6,-5,TRIPOD
1764868539.8001788,6,4,3,-3,1,3,1,-5,TRIPOD
1764868539.8143232,0,2,2,-1,-4,2,-4,1,TRIPOD
1764868539.821823,1,-7,2,0,-8,1,2,0,TRIPOD
1764868539.836893,-6,-2,-3,-4,-8,-6,-2,-2,TRIPOD
1764868539.8452659,3,1,-2,0,-1,4,5,2,TRIPOD
1764868539.8594854,-3,-1,-4,-3,-4,2,-3,-4,TRIPOD
1764868539.8674843,0,4,-2,1,10,-2,-1,2,TRIPOD
1764868539.8744903,0,-2,1,-4,4,-4,0,2,TRIPOD
1764868539.8820004,-5,-5,-1,-13,-12,-7,-5,-2,TRIPOD
1764868539.8968217,8,4,2,-3,-8,-1,1,4,TRIPOD
1764868539.9049826,-1,-4,-2,-2,-6,-2,-5,1,TRIPOD
1764868539.919363,-1,-7,-2,-1,-2,4,4,-3,TRIPOD
1764868539.9275038,-2,0,0,-2,-6,-3,-2,-1,TRIPOD
1764868539.9425304,-2,-3,-9,-2,-3,-1,-3,-1,TRIPOD
1764868539.9569793,0,1,-2,-2,1,-4,0,-6,TRIPOD
1764868539.9650495,1,2,-7,0,-3,-4,-4,-3,TRIPOD
1764868539.9796417,-1,-3,4,1,-1,0,2,-1,TRIPOD
1764868539.9874084,1,-1,0,-7,-8,-2,-5,-2,TRIPOD
1764868540.002854,0,0,4,3,1,1,-2,1,TRIPOD
1764868540.009895,-3,-3,-4,-4,-6,-4,-2,-4,TRIPOD
1764868540.0168517,-4,-2,-1,-2,6,-3,-6,3,TRIPOD
1764868540.0242589,1,-1,1,2,3,-1,-2,-1,TRIPOD
1764868540.039342,-3,-3,-6,-2,-7,-6,-4,-4,TRIPOD
1764868540.0475247,-1,-4,2,1,4,-1,4,4,TRIPOD
1764868540.0624266,2,0,1,0,-2,1,-3,-3,TRIPOD
1764868540.0769088,-4,0,-2,-1,3,-1,-1,1,TRIPOD
1764868540.0844288,-6,-4,-4,-7,-6,-1,-9,-7,TRIPOD
1764868540.0993545,1,1,-1,3,5,-2,3,3,TRIPOD
1764868540.107559,-2,0,-4,-3,-2,-1,-6,-4,TRIPOD
1764868540.1225452,0,-3,-3,0,1,0,1,-4,TRIPOD
1764868540.1368978,-3,0,-2,-7,-1,-6,1,-3,TRIPOD
1764868540.1442661,0,7,2,4,8,5,0,4,TRIPOD
1764868540.1593912,-7,-4,-4,0,-10,-3,-7,3,TRIPOD
1764868540.1676452,-2,-6,1,-2,0,-4,-3,-3,TRIPOD
1764868540.1824808,0,5,-3,-2,-1,1,2,-1,TRIPOD
1764868540.1969426,0,2,3,6,2,0,4,0,TRIPOD
1764868540.2043912,1,-1,-4,-4,0,0,-4,-2,TRIPOD
1764868540.2194228,2,-2,0,-5,-3,1,-2,2,TRIPOD
1764868540.2275655,-3,-2,0,3,-3,3,1,0,TRIPOD
1764868540.242597,-1,-5,-3,-8,-6,-2,-2,-2,TRIPOD
1764868540.2568467,2,1,1,0,2,1,0,1,TRIPOD
1764868540.2643137,-2,-1,-1,2,2,2,1,-4,TRIPOD
1764868540.2793193,-4,-3,-2,1,3,-3,-3,3,TRIPOD
1764868540.2874906,-1,-1,0,0,-2,0,-6,-3,TRIPOD
1764868540.3026073,0,4,2,2,3,0,-1,2,TRIPOD
1764868540.3169475,-7,-4,-2,-4,-6,-4,-7,-3,TRIPOD
1764868540.3244605,2,1,-2,-4,-2,-4,0,0,TRIPOD
1764868540.3394065,-1,-4,-6,-2,-2,-3,-1,-2,TRIPOD
1764868540.3476,1,2,2,0,-3,-1,2,-3,TRIPOD
1764868540.3624973,-2,-3,-1,0,-2,-1,-1,0,TRIPOD
1764868540.3768573,1,2,1,7,7,2,3,2,TRIPOD
1764868540.384372,-2,-1,-2,0,-2,-2,-2,-1,TRIPOD
1764868540.399218,-1,1,1,-2,-2,4,4,2,TRIPOD
1764868540.4074895,-4,2,-4,-8,-9,-3,-2,1,TRIPOD
1764868540.4225612,-4,1,-3,-2,-2,1,3,-2,TRIPOD
1764868540.436923,-1,1,-1,-4,-6,-3,-9,-5,TRIPOD
1764868540.444309,1,2,2,1,1,1,-1,2,TRIPOD
1764868540.4594235,-2,0,0,1,-2,-3,0,-1,TRIPOD
1764868540.4676347,-4,0,-5,-2,-2,-2,0,-3,TRIPOD
1764868540.4824228,2,0,2,-2,-3,3,-2,-7,TRIPOD
1764868540.4967551,5,-1,-2,0,-3,0,2,0,TRIPOD
1764868540.504333,-2,-3,-3,-2,-3,-1,-5,-3,TRIPOD
1764868540.5194366,-2,-5,-6,-5,-6,-4,0,-2,TRIPOD
1764868540.5276003,1,1,0,2,4,1,5,-5,TRIPOD
1764868540.5425856,-6,1,-4,-4,-10,-5,-4,4,TRIPOD
1764868540.564972,-3,-3,1,1,5,0,-1,-1,TRIPOD
1764868540.5794327,1,-3,-2,-5,-3,0,-3,-2,TRIPOD
1764868540.587481,-8,-6,-4,-1,1,-8,0,-1,TRIPOD
1764868540.6024158,2,4,2,-2,0,-5,5,2,TRIPOD
1764868540.616765,-8,-3,-3,-7,-6,-2,-9,-2,TRIPOD
1764868540.6243217,4,1,1,2,2,3,0,3,TRIPOD
1764868540.639433,1,-1,4,0,-1,1,-3,-8,TRIPOD
1764868540.647644,-2,2,0,-5,-6,2,-3,0,TRIPOD
1764868540.6624835,1,-5,-3,1,-2,-3,0,2,TRIPOD
1764868540.676936,4,8,1,0,-1,1,1,3,TRIPOD
1764868540.6844542,-4,-3,-3,-8,-15,-6,-2,-5,TRIPOD
1764868540.699295,6,0,0,2,-1,0,2,2,TRIPOD
1764868540.7075262,4,-3,2,-2,-1,-4,-3,-3,TRIPOD
1764868540.7226064,1,-8,-10,-6,-7,-3,1,-5,TRIPOD
1764868540.736851,-4,-5,1,-9,-10,-1,0,-1,TRIPOD
1764868540.7443526,-1,-2,-2,0,-2,-2,1,-1,TRIPOD
1764868540.759474,0,0,3,3,7,0,-1,3,TRIPOD
1764868540.7675154,-3,-3,-3,-3,1,4,0,-2,TRIPOD
1764868540.7818766,1,0,4,4,7,0,0,-1,TRIPOD
1764868540.79003,-1,-2,-3,2,1,-3,-4,-1,TRIPOD
1764868540.7968123,-1,4,1,1,0,2,5,-1,TRIPOD
1764868540.8052225,-2,3,-5,-3,-2,1,0,0,TRIPOD
1764868540.8194568,1,-1,-2,0,-3,-2,-3,2,TRIPOD
1764868540.8275666,3,2,5,2,0,3,-1,0,TRIPOD
1764868540.8418062,-5,-5,-6,-3,-2,-3,-1,-2,TRIPOD
1764868540.8500464,3,-2,1,-1,-1,0,-1,-1,TRIPOD
1764868540.8649716,6,2,1,7,7,4,-2,3,TRIPOD
1764868540.8794172,1,1,5,2,-2,0,2,-1,TRIPOD
1764868540.8876348,-3,1,-2,-5,-7,-1,-3,-2,TRIPOD
1764868540.9019158,-2,-6,-1,-4,1,-3,-6,-2,TRIPOD
1764868540.9100506,-4,-2,-4,0,-7,0,0,-3,TRIPOD
1764868540.9250095,-3,2,-4,-5,-6,-3,-2,-1,TRIPOD
1764868540.93941,-2,-2,-1,-3,-5,-2,-1,-8,TRIPOD
1764868540.9476242,-1,1,1,-3,-1,2,4,-3,TRIPOD
1764868540.9618635,1,-1,0,-2,-2,-1,1,0,TRIPOD
1764868540.9702315,-1,-7,-8,-5,1,-3,-1,-1,TRIPOD
